CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
LF,FG,LF0037,เก้าอี้ไม้เบาะหนังสีน้ำตาลอ่อน(540x730mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0038,เก้าอี้สำนักงานสีดำ(640x980mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0039,ก้าอี้สำนักงานเบาะหนังสีดำแบบเป็นร่อง (570x950mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0040,เก้าอี้เบาะหนังสีดำพนักพิงผ้าสีเทา(470x800mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0041,เก้าอี้ทรงสูงสีดำ(370x920mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0042,เก้าอี้กลมเด้งได้สีดำ(400x600mm.),,,2428.00,,,,,,,,,,,,,,,,,,,
LF,FG,LF0043,เก้าอี้ไม้สีน้ำตาลเข้มเบาะหนังสีเขียว(460x780mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0044,เก้าอี้ไม้สองสีเบาะหนังสีดำ(640x880mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0045,เก้าอี้เบาะหนังสีน้ำเงินขาว(610x790mm.),,,2783.00,,,,,,,,,,,,,,,,,,,
LF,FG,LF0046,เก้าอี้พลาสติกสีขาวเบาะนั้งผ้าสีดำ(440x740mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0047,เก้าอี้พลาสติกสีน้ำตาลอ่อน(490x740mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0048,เก้าอี้บาร์ทรงสูงสีขาวขาเหล็ก(430x740mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0049,เก้าอี้บาร์ทรงสูงเบาะหนังสีดำขาไม้(400x850mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0050,เก้าอี้บาร์ทรงสูงเบาะพลาสติกสีขาวขาไม้(520x850mm.),,,,,,,,,,,,,,,,,,,,,,
