CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0031,หัวฉีดเลเซอร์ 2 ชั้น(2.0mm)-- สีเงิน - -,,,700.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0032,หัวฉีดเลเซอร์ 2 ชั้น(3.0mm)-- สีเงิน - -,,,700.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0033,ถุงมือหนัง--อาร์กอน(Argon) งานเชื่อม - สีขาว - แบบสั้น,,,175.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0034,"ใบเจียรเหล็กอ่อนตัวพิเศษ -4""  - สีน้ำตาล (100x2x16mm)",,,25.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0035,"ใบเจียรผ้าทรายซ้อน หลังอ่อน-4"" เบอร์ 60 - - -",,,21.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0036,"ใบเจียรผ้าทรายซ้อน หลังอ่อน-4"" เบอร์ 120 - - -",,,21.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0037,"ใบเจียรผ้าทรายซ้อน หลังอ่อน-4"" เบอร์ 240 - - -",,,21.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0038,"ใบเจียรผ้าทรายซ้อน หลังอ่อน-4"" เบอร์ 400 - - -",,,21.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0039,"ใบเจียรผ้าทรายซ้อน หลังแข็ง ฝาเหล็ก-4"" เบอร์ 60 - - -",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0040,"ใบเจียรอ่อนตัว-4"" 60P - สีเขียว -",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0041,"ใบตัดบางใย 2 ชั้น -4""  - สีน้ำตาล (105x1.2x16mm)",,,10.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0042,"ลูกขัดแฮร์ไลน์-4"" เบอร์ 60 P100060 สีน้ำตาล (120x100mm)",,,270.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0043,"ลูกขัดแฮร์ไลน์-4"" เบอร์ 180 P100180 สีเขียว (120x100mm)",,,270.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0044,"ลูกขัดแฮร์ไลน์-4"" เบอร์ 180 P100180 สีน้ำตาล (120x100mm)",,,270.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0045,"ลูกขัดใยสังเคราะห์-4"" 6P เบอร์ 180 ฝาหลัง สีเทา (100x15x16mm)",,,27.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0046,"ลูกขัดใยสังเคราะห์ผสมผ้าทราย-4"" เบอร์ 80 B100080 สีน้ำตาล (120x100mm)",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0047,"ลูกขัดใยสังเคราะห์ผสมผ้าทราย-6""x1"" เบอร์ 120 - สีน้ำตาล (150x25x16mm)",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0048,ใบเลื่อยสายพานตัดเหล็กM42-- - -  (20x6/10),,,560.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0049,ใบเลื่อยสายพานตัดเหล็กM42 FV -- - - (19x0.9mm),,,590.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0050,ปลอกเชื่อม NOZZLE--- PANA 200A สีทองแดง (12mm),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0051,อะไหล่ปลอกเชื่อม --- Contact Tip 0.8  สีทองแดง -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0052,อะไหล่ปลอกเชื่อม Tip Body-- PANA 200A สีทองเหลือง -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0053,อะไหล่ปลอกเชื่อม Tip Body-- PANA 200A สีทองแดง -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0054,ลวดเชื่อม MIG Co2 0.8mm-- ER70S-6 - (15kg),,,700.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0055,น้ำยาล้างหัวมิก--- - - (400g),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0056,กระจกกันแสงเชื่อม เลนส์--No.9 - สีเขียวเข้ม (51x108x3mm),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0057,กระจกกันแสงเชื่อม เลนส์--No.10 - สีเขียวเข้ม (51x108x3mm),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0058,กระจกกันแสงเชื่อม เลนส์--No.11 - สีเขียวเข้ม (51x108x3mm),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0059,กระจกกันแสงเชื่อม เลนส์--No.11 - สีใส (51x108x3mm),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0060,หัวตัดแก็ส LPG--#6290 1NX - สีทองเหลือง -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0061,ลวดเชื่อมทังสเตน--- WL15-GOLD สีทอง (2.4x175mm),,,55.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0062,ชุดกันไฟย้อน--แก็ส เกลียว9/16 - กล่องแดง -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0063,ชุดกันไฟย้อน--ลม เกลียว9/16 - กล่องน้ำเงิน -,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0064,อะไหล่หัวเชื่อมถ้วยเซรามิก-เบอร์ 6 10N48 สีชมพู -,,,33.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0065,ไขปลาวาฬขัดสแตนเลส-- - สีฟ้า (500g),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0066,"ลูกขัดผ้ายีนส์-5"" - คละสี -",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0067,"ลูกขัดผ้ายีนส์-8"" - คละสี (12.7mm)",,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0068,แปรงปัด--- - สีขาว (D180x50mm),,,,0,,,,,,,,,,,,,,,,,,
