CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0030,อุปกรณ์เกรียงโป๊วสี-5.0นิ้ว,,เครื่องมือช่างกรุงเทพ,30.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0031,"อุปกรณ์ดอกเร้าเตอร์กัดตรง ปลายลูกปืน-3หุน-1/4"" - - -",,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0032,"อุปกรณ์ดอกเร้าเตอร์กัดตรง ปลายลูกปืน-2.5หุน-1/4"" - - -",,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์,260.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0033,"อุปกรณ์ดอกเร้าเตอร์กัดตรง ปลายลูกปืน-3หุน-2"" - - -",,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์,265.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0034,"อุปกรณ์ดอกเร้าเตอร์กัดตรง ปลายลูกปืน-3หุน-3/8"" - - -",,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0035,"อุปกรณ์ดอกเร้าเตอร์กัดตรง ปลายลูกปืน-4หุน-1/4"" - - -",,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์,126.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0036,อุปกรณ์ดอกเร้าเตอร์ ครึ่งวงกลม-- - - 12.7xR5mm.,,,380.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0037,อุปกรณ์ดอกเร้าเตอร์ ครึ่งวงกลม-- - - 12.7xR10mm.,,คมการช่าง จำกัด,500.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0038,อุปกรณ์ดอกเร้าเตอร์ ครึ่งวงกลม-- - - 12.7xR12.5mm.,,คมการช่าง จำกัด,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0039,อุปกรณ์ดอกเร้าเตอร์ ครึ่งวงกลม-- - - 12.7xD40xR25mm.,,คมการช่าง จำกัด,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0040,อุปกรณ์ดอกเร้าเตอร์ ครึ่งวงกลม-- - - 12.7xD19xR9.5mm.,,คมการช่าง จำกัด,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0041,อุปกรณ์ดอกเร้าเตอร์ กรงจักร-- - - 60x50x45°x20x4T,,คมการช่าง จำกัด,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0042,อุปกรณ์ดอกเร้าเตอร์ กรงจักร-- - - 30xR7.5x15x1/2x4T,,คมการช่าง จำกัด,950.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0043,อุปกรณ์ใบเลื่อย เครื่องจิ๊กซอร์-- D-34883 - 4.2x74x100mm.,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0044,อุปกรณ์ใบเลื่อย เครื่องจิ๊กซอร์-- D-34908 - 1.2x51x75mm.,,มิตรอภัย,26.17,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0045,อุปกรณ์ใบเลื่อย เครื่องจิ๊กซอร์-- A-85868 - No.3 2.8x59x80mm.,,,,0,,,,,,,,,,,,,,,,,,
